index,Name,Price (EGP),Rating,Reviews,Keyword
918,لاب توب لينوفو ايديا باد 3 15.6 بوصة رايزن 7 5700U 8 نواة رام 8 جيجا DDR4-3200 هارد HDD 1 تيرا بطاقة رسومات AMD راديون مدمجة شاشة FHD 15.6 بوصة 1920×1080 تي ان 250 نيت مضادة للتوهج دوس، رمادي اركتيك,26499.00,,,laptops
919,لاب توب ألعاب من لينوفو LOQ 15IRX9|انتل كور i7-الجيل 13|13650HX|14 أنوية|شريحة ذكاء اصطناعي LA1|رسوميات انفيديا جي فورس RTX4050 GDDR6 6GB|رامDDR5 16GB|SSD 512GB|شاشةFHD15.6بوصة1920×1080|IPS300نت144Hz,54999.00,,,laptops
922,لاب توب برستيج 13 AI ايفو A1MG من ام اس اي - معالج انتل® كور™ الترا 7 155H - شاشة 13.3 بوصة بدقة 2.8K و60 هرتز - بطاقة رسومات انتل® ارك™ سعة 16 جيجابايت - ذاكرة 512 جيجابايت - لون رمادي ستيلار,53999.00,,,laptops
924,"لينوفو لابتوب ايديا باد للالعاب 3, AMD15ACH6 رايزن 7-5800H ذاكرة RAM 16GB, SSD 512GB, بطاقة رسوميات انفيديا RTX 3060Ti 6GB, شاشة 15.6 FHD انش اسود كيبورد عربي، DOS",41040.00,4.3,80,laptops
925,لاب توب فيكتس للألعاب i5-12450H ثماني النواة الجيل 12 رام 16 جيجا هارد 512 جيجا انفيديا جي فورس جي تي اكس 1650 4 GDDR6 جيجا شاشة 15.6 FHD 144 هرتز كيبورد بإضاءة خلفية ويندوز 11 من اتش بي، فضي ميكا,34999.00,,,laptops
926,لاب توب اتش بي انفي X360 2-IN-1 14-ES0013DX، انتل كور i5-1335U الجيل 13 عشاري النواة، 8 جيجابايت، هارد SSD 512 جيجبايت، كارت الشاشة انتل ايريس Xe، شاشة لمس مولي تاتش 35.5 سم FHD (1920x1080، ويندوز 11,39499.00,3.5,9,laptops
927,لاب توب فوسترو 3520 من ديل، كور i7-1255U جيل 12 10 نواة، رام 16GB، هارد SSD 512GB، كارت شاشة إنتل UHD، شاشة 15.6 بوصة FHD (1920×1080) 120Hz 250 nits، بصمة إصبع، أوبونتو، أسود كربوني,34184.04,,,laptops
928,لاب توب لينوفو ليجن 15ACH6H 5/رايزن 7 5800H 8 كور/ذاكرة رام 16GB/SSD 512GB /انفيديا جي فورس RTX 3070 8GB رسومات GDDR6/اف اتش دي 15.6 بوصة 1920×1080 IPS 300 نيت 165Hz/اضاءة خلفية ار بي/دوس/ازرق AMD DOS,63999.00,2.8,5,laptops
930,لاب توب ثينك باد E16 لينوفو 16 بوصة IPS FHD+ (انتل الجيل 13 i5-1335U، ذاكرة رام 16 جيجا، SSD 512 جيجا، لوحة بإضاءة خلفية، قارئ بصمات الأصابع، ثاندربولت 4، كاميرا ويب FHD، واي فاي 6، ويندوز 11P) موزع,44999.00,5.0,3,laptops
931,لاب توب ايديا باد فليكس من لينوفو - انتل كور i5-1135G7، ذاكرة رام 8 جيجا، هارد 256 جيجا، كارت شاشة انتل ايريس، شاشة 10 بوصة (1920x1080) 250 نيت 11 نقاط لمس، بصمة اصبع، ويندوز 11 + قلم لينوفو رقمي,31999.00,1.0,1,laptops
932,لينوفو لابتوب ثينك باد L13 يوجا الجيل الثاني 2 في 1 بمعالج انتل كور i5-1135G7 وذاكرة RAM 16GB وSSD 512GB وبطاقة رسومات انتل ايرس Xe وشاشة FHD 13.3 بوصة (1920×1080) IPS 300 وحدة مضيئة في البكسل وبصمة,43999.00,2.6,4,laptops
933,لاب توب زين بوك 14 UX3405MA-PP009WS انتل كور الترا 9 16GB LPDDR5X RAM 1TB SSD 14 بوصة شاشة او ال اي دي 4 كيه، نظام ويندوز 11 هوم من اسوس، أزرق,69399.00,4.4,13,laptops
934,لاب توب اسوس زينبوك UX3405MA-PP381WS بمعالج انتل كور الترا 7 وذاكرة رام 16 جيجا وSSD سعة 1 تيرابايت او ال اي دي ونظام تشغيل ويندوز 11 هوم، مقاس شاشة 14 انش، ازرق بوندر,64999.00,,,laptops
935,لابتوب كور i7-1255U - U15 سعة 8 جيجا DDR4 2DM 3200 سعة 512 جيجا، قيمة منفذ الملحقات الإضافية السريع، من اتش بي، ويندوز 10 اس,32999.00,5.0,1,laptops
936,لاب توب للألعاب G15 5530 - انتل كور i7-13650HX 14 كور بكارت شاشة انفيديا جي فورس RTX 4050 8 و32 جيجا 1920x1080 وذاكرة رام GDDR6 وهارد SSD سعة 1 تيرا وشاشة 32 بوصة FHD، إضاءة خلفية، ويندوز 11 من ديل,64999.00,4.0,1,laptops
938,لاب توب اتش بي للألعاب فيكتس-الجيل 13 انتل i5-13420H 8 كور،6 جيجابايت، نيفيديا 3050 جرافيكس،رام 8 جيجا، ذاكرة SSD 512 جيجا، شاشة FHD 15.6 بوصة 1920×1080، 144 هرتز، كيبورد مضيئة، ويندوز 11،أزرق,41999.00,,,laptops
939,لينوفو لاب توب ايديا باد 3 15.6 انش - رايزن 7 5700U ثماني النواة، ذاكرة رام 8 جيجا DDR4-3200، هارد HDD 1 تيرابايت، بطاقة رسومات AMD راديون مدمجة، شاشة FHD 15.6 بوصة (1920x1080) 250 وحدة مضيئة في، DOS,26499.00,,,laptops
940,لاب توب اتش بي فيكتس 15-fb0028nr، رايزن 7-5800H 8 كور، RAM 16 جيجا، هارد SSD 512 جيجا، انفيديا RTX3050Ti 4 جيجا، GDDR6، 15.6 بوصة FHD IPS (1920x1080) 144 هرتز، كيبورد باضاءة خلفية، ويندوز 11، فضي، AMD,44999.00,4.5,486,laptops
941,لابتوب اتش بي انفي x360 2 في 1 بشاشة 14 بوصة ومعالج انتل كور i7-1355U جيل 13 10 نواة وذاكرة RAM 16GB وSSD 1TB وبطاقة عرض مرئي انتل ايريس Xe وشاشة FHD 14 بوصة (1920×1080) IPS متعدد اللمس وبصمة اصبع,58999.00,,,laptops
942,لاب توب ألعاب ديل G15 5520 انتل كورi7 الجيل 12 14 نواة 12700H رام 16GB DDR5 4800Mhz 1TB SSD انفيديا جي فورس RTX 3060 GDDR6 حجم 15.6 بوصة FHD(1920×1080)165Hz كيبورد بإضاءة خلفية ويندوز 11,57999.00,3.4,3,laptops
943,لاب توب ابل ماك بوك اير 2022 مع شريحة M2: شاشة ريتينا سائل 13.6 بوصة، ذاكرة RAM 8 جيجابايت، سعة تخزين SSD 256 جيجابايت، 1080 بيكسل، كاميرا HD لفيس تايم لايفون وايباد؛ رمادي سبيس؛ الانجليزية,55950.00,4.8,39,laptops
944,لاب توب جيمنج تي يو اف F15 الجيل 13 انتل كور i7-13620H وذاكرة رام 16 جيجابايت وهارد SSD سعة 512 جيجابايت وويندوز 11 ودقة FHD مقاس 15.6 بوصة من اسوس، رمادي، ويندوز 11,57399.00,,,laptops
946,لابتوب ماك بوك اير 2024 13 بوصة مع شريحة M3 من ابل: شاشة ليكويد ريتينا 13.6 بوصة، ذاكرة موحدة 8GB، تخزين SSD 256GB، كيبورد بإضاءة خلفية، كاميرا فيس تايم HD 1080P، خاصية التعرف باللمس، رمادي سبيس,,4.8,105,laptops
947,لاب توب يوجا 7 2 في 1 انتل كور i5-1335U جيل 13، رام 8GB DDR5-5200، هارد SSD 512GB، انتل ايريس اكس اي، 16 بوصة WUXGA (1920x1200) IPS 300 نيت، 10 نقاط لمس، إضاءة خلفية، بصمة إصبع، ويندوز 11 من لينوفو,41999.00,4.0,27,laptops
948,لابتوب للألعاب G15 5530 من ديل، الجيل 13 انتل كور i7-13650HX 14 نواة، جي فورس RTX 4060 8GB GDDR6، 16GB DDR5-4800MHz RAM 1TB SSD، 15.6 بوصة FHD 1920x1080 165Hz إضاءة خلفية ، يوبونتو,74979.00,2.7,9,laptops
949,لاب توب اتش بي سبيكتر x360/وحدة معالجة مركزية: كور i7-1355U/رام DDR4 16GB/رسومات: انتل ايريس Xe، في رام: مشترك/شاشة: لمس 13.5 (1920x1280) IPS ضوء أزرق منخفض 400 نيت/1 تيرابايت/ ويندوز 11 (14-ef2010ne),73999.00,,,laptops
951,لاب توب انسبيرون 14-7430 2 في 1 قابل للتحويل انتل كور 13-i7 جيل 13 10 نواة 8 16 512 جيجا ايريس جرافيكس شاشة لمس 1920x1200 14 بوصة 1 تيرا لوحة مفاتيح بإضاءة خلفية فايندر برينت فضي من ديل ويندوز 11,55999.00,,,laptops
952,لابتوب العاب اومن 16-k0033dx - انتل كور i9-12900H الجيل 12 وRAM DDR5 16GB وSSD 1TB 16.1 بوصة QHD (2560x1440) 165Hz IPS 300من اتش بي، انفيديا جيفورس RTX 3060 6GB GDDR6، اضاءة خلفية RGB 4Z، ويندوز 11,74999.00,,,laptops
953,لابتوب انفي x360 من اتش بي، وحدة معالجة مركزية معالج كور i7-1355U، ذاكرة LPDDR5 16 جيجابايت، شاشة لمس 15.6 FHD او ال اي دي بإضاءة زرقاء منخفضة 400 وحدة مضيئة في البكسل، 1TB، ويندوز 11 (15-fe0009ne),76999.00,,,laptops
954,ماك بوك برو 2021 ابل ( 16 بوصة ، شريحة M1 ماكس مع وحدة معالجة مركزية 10 نواة ووحدة رسومات جرافيكية 32 ذاكرة رام جيجابايت هارد SSD 1 تيرابايت ) - رمادي سبيس,162222.00,4.0,15,laptops
955,لينوفو لابتوب ثينك باد E14 الجيل الخامس 14 انش WUXGA - انتل كور i7-1355U، ذاكرة رام 24 جيجا (16 جيجا + 8 جيجا ملحوم)، 512 جيجا اس اس دي، ويندوز 11 برو - اسود (21JKCTO1WWCA1),64999.00,,,laptops
956,لابتوب ابل ماك بوك برو 2023 بشريحة M3 مع وحدة معالجة مركزية ثمانية النواة، وحدة معالجة الرسومات الجرافيكية 10 نواة: شاشة ليكويد ريتينا XDR مقاس 14.2 انش، ذاكرة موحدة 8GB، تخزين SSD 512GB. يعمل مع,90950.00,4.6,158,laptops
958,كمبيوتر محمول للألعاب فيكتوس من اتش بي وحدة المعالجة المركزية: 7 أنوية 13700H ذاكرة 16GB، DDR5 2DM 5200، الشاشة: 16.1 بوصة QHD مضادة للتوهج IPS درجة سطوع 300 nits و240هرتز، 1TB ويندوز 11(16-r0067ne),77999.00,,,laptops
959,لاب توب ابل ماك بوك اير 2022 مع شريحة M2: شاشة ريتينا سائل 13.6 بوصة، ذاكرة RAM 8 جيجابايت، سعة تخزين SSD 256 جيجابايت، 1080 بيكسل، كاميرا HD لفيس تايم يعمل مع ايفون وايباد؛ ستارلايت؛ لغة انجليزية,55950.00,4.7,30,laptops
960,اونر باد X9 11.5 بوصة رمادي فضائي RAM 4GB 128GB واي فاي TFT LCD (IPS) 7250 mAh مع غطاء قلاب - اصدار الشرق الاوسط، اونر وسادة,7888.00,4.5,311,tablets
961,تابلت نوكيا T10 اندرويد (شبكة الجيل الرابع 4G + واي فاي) بشاشة HD 8 بوصة ومكبرات صوت ستيريو وتشغيل اوزو ورام 4 جيجابايت + وذاكرة ROM 64 جيجابايت، اوشن بلو، أزرق,3999.00,3.9,84,tablets
962,سامسونغ تابلت غالاكسي تاب ايه 9 ال تي اي بنظام اندرويد، ذاكرة RAM 8GB، تخزين 128GB بوصة ، 8.7،أسود,9394.00,4.0,92,tablets
963,تابلت هواوي ميت باد اس اي بشاشة 11 انش مريحة للعين، بطارية بسعة كبيرة، 8 جيجا + 128 جيجا، واي فاي، قلم ام في صندوق، ازرق كريستالي,10899.00,4.0,1,tablets
964,ابل اي باد (الجيل التاسع): مع شريحة A13 بيونيك، شاشة ريتينا 10.2 بوصة، 64 جيجا، واي فاي، كاميرا أمامية 12 ميجابيكسل/ خلفية 8 ميجابيكسل، خاصية التعرف باللمس، مدة تشغيل البطارية تدوم طوال اليوم - فضي,15299.00,4.8,21365,tablets
965,تابلت M7 من لينوفو - 1G+16 جيجابايت -EG (ZA570013EG)، واي فاي، أسود,2950.00,3.0,83,tablets
966,تاب M10 شبكة الجيل الثالث 3G ، شاشة 10.1 بوصة ذاكرة رام 4 جيجابايت مساحة تخزين 64 الرابع 4G LTE مع جراب قابل للطي من لينوفو لون ستورم جراي ام 10,8199.00,3.9,20,tablets
967,تابلت سامسونج جالاكسي A9 LTE بنظام اندرويد، ذاكرة رام 4 جيجابايت، السعة التخزينية 64 جيجابايت، فضي، 8.7 انش,7974.95,4.2,124,tablets
968,تابلت سامسونج جالاكسي A9 LTE بنظام اندرويد، ذاكرة رام 4 جيجابايت، السعة التخزينية 64 جيجابايت، جرافيت، 8.7 انش،,,4.2,124,tablets
969,تابلت M11 شبكة LTE 4G بشاشة لمس IPS 11 بوصة WUXGA، سطوع 400 (1920 × 1200) مضادة لبصمات الأصابع 90 هرتز مع حافظة وقلم ومعالج ثماني النواة وذاكرة رام 8GB التخزين 128GB اندرويد 13 من لينوفو، ستورم جراي,14050.00,3.9,20,tablets
970,تابلت سامسونج جالاكسي A9 LTE بنظام اندرويد، ذاكرة رام 4 جيجابايت، السعة التخزينية 64 جيجابايت، كحلي، 8.7 انش,,4.2,124,tablets
971,تابلت M9 من لينوفو، 4 جيجابايت، ذاكرة LPDDR4x مدمجة 64 جيجابايت، eMMC 5.1، شاشة تعمل باللمس عالية الدقة مقاس 9 بوصة (1340×800)، مضادة للبصمات، معيار IPS 400nits، بلوتوث، رمادي,7170.00,3.9,20,tablets
972,تابلت سامسونج جالاكسي A9 LTE بنظام اندرويد، ذاكرة رام 8 جيجابايت، السعة التخزينية 128 جيجابايت، كحلي، 8.7 انش,,4.0,92,tablets
973,شاومي ريدمي باد SE ذاكرة رام 8 جيجابايت وتخزين 256 جيجابايت، أخضر (أخضر مينت)، واي فاي,13000.00,4.6,183,tablets
974,تابلت سامسونج جالاكسي A9 LTE بنظام اندرويد، ذاكرة رام 8 جيجابايت، السعة التخزينية 128 جيجابايت، فضي، 8.7 انش,,4.0,92,tablets
975,لينوفو تاب M11 شبكة 4G LTE شاشة لمس 11 بوصة WUXGA (1920 × 1200) IPS 400 نيت مضادة لبصمات الأصابع 90 هرتز مع حافظة قلابة وقلم معالج ثماني النواة ذاكرة رام 4GB التخزين 128GB اندرويد 13، لون رمادي ستورم,13299.00,3.9,20,tablets
976,هواوي تابلت ميت باد اس اي للاطفال، شاشة مريحة للعين مقاس 11 انش، بطارية بسعة كبيرة، 4GB+128GB، ركن الاطفال، تحكم ابوي، واي فاي، غطاء - صندوق بريد، رمادي نيبولا,11389.00,4.5,2,tablets
977,ذاكرة رام 8 جيجابايت ريدمي باد إس إي، ذاكرة روم 128 جيجابايت - رمادي جرافيت، بلوتوث,12500.00,4.6,212,tablets
978,لينوفو تابلت ZAEC0015EG K11 اصدار محسن ميديا تيك هيليو G88 وذاكرة رام 8 جيجا وذاكرة تخزين داخلية 128 جيجا الجيل الرابع ال تي اي، لون رمادي لونا,16999.00,3.9,20,tablets
979,باد ميني 3 جيجابايت ذاكرة رام، 32 جيجابايت ذاكرة ROM من ريلمي - أزرق، خلوي، 6941399082175، 8.0 إنش,6222.00,4.3,5,tablets
980,تابلت ريلمي IPS LCD بذاكرة رام 6 جيجابايت وذاكرة تخزين 128 جيجابايت وشبكة الجيل الرابع 4G LTE لون رمادي، بمقاس 10.4 بوصة,11999.00,3.9,20,tablets
981,تابلت شاومي باد 6 (جرافيتي جراي، ذاكرة رام 8 جيجابايت، تخزين 256)، شاشة 11 بوصة، تصميم معدني رفيع 6.51 ملم، معالج سناب دراجون® قوي، كاميرا 13 ميجابكسل، شحن سريع 33 واط، بلوتوث، رمادي,,4.7,1368,tablets
982,تابلت كتابة ورسم ديجيتال مقاس 8.5 بوصة بنمط لوح كتابة يدوية ورسومات الكتروني بشاشة LCD من نيولايت - ألوان متنوعة,79.00,3.5,946,tablets
983,لوحة كتابة ال سي دي مقاس 8.5 بوصة، لوحة رسم وكتابة الكترونية محمولة للكتابة والرسم صديقة للبيئة مع قلم ومسح ذاتي بضغطة واحدة، اسود,80.00,3.6,160,tablets
984,هواوي تابلت ميت باد 11.5 بوصة 256 جيجابايت + 8 جيجابايت رمادي، واي فاي,19999.00,1.5,2,tablets
985,تابلت لينوفو تاب 7 TB-7304i - شاشة 7 انش، 16 جيجا، رام 1 جيجا، الجيل الثالث، اسود,2890.00,3.0,54,tablets
